url_original,path_original,status_http,titulo_detectado,tipo_crawl,tipo_plan,url_destino_sugerida,confianza,motivo,prioridad_revision,accion_sugerida,nota
https://artiani.com.mx/producto/Juguete-cana-de-pescar-verde/JUGG-04,/producto/Juguete-cana-de-pescar-verde/JUGG-04,200,"Producto - Juguete cana de pescar verde",producto_legacy,producto,,baja,coincidencia_insuficiente,media,revisar_manual,url_indexable_sin_equivalencia_confiable
https://artiani.com.mx/producto/Juguete-para-aves-calcio-mediano/JUP-03,/producto/Juguete-para-aves-calcio-mediano/JUP-03,200,"Producto - Juguete para aves calcio mediano",producto_legacy,producto,,baja,coincidencia_insuficiente,media,revisar_manual,url_indexable_sin_equivalencia_confiable
https://artiani.com.mx/producto/Juguete-para-aves-calcio-sencillo-/JUP-01,/producto/Juguete-para-aves-calcio-sencillo-/JUP-01,200,"Producto - Juguete para aves calcio sencillo",producto_legacy,producto,,baja,coincidencia_insuficiente,media,revisar_manual,url_indexable_sin_equivalencia_confiable
https://artiani.com.mx/producto/Juguete-pelota-con-sonido-sonaja-para-gato-/JUGG-03,/producto/Juguete-pelota-con-sonido-sonaja-para-gato-/JUGG-03,200,"Producto - Juguete pelota con sonido sonaja para gato",producto_legacy,producto,,baja,coincidencia_insuficiente,media,revisar_manual,url_indexable_sin_equivalencia_confiable
https://artiani.com.mx/producto/Juguete-pelota-de-goma-para-gato-/JUGG-01,/producto/Juguete-pelota-de-goma-para-gato-/JUGG-01,200,"Producto - Juguete pelota de goma para gato",producto_legacy,producto,,baja,coincidencia_insuficiente,media,revisar_manual,url_indexable_sin_equivalencia_confiable
https://artiani.com.mx/producto/Juguete-pelota-de-tenis-chica-/JUG-07,/producto/Juguete-pelota-de-tenis-chica-/JUG-07,200,"Producto - Juguete pelota de tenis chica",producto_legacy,producto,,baja,requiere_revision_manual,media,revisar_manual,url_indexable_sin_equivalencia_confiable
https://artiani.com.mx/producto/Juguete-scruch-papas-para-perro/JUG-19,/producto/Juguete-scruch-papas-para-perro/JUG-19,200,"Producto - Juguete scruch papas para perro",producto_legacy,producto,,baja,coincidencia_insuficiente,media,revisar_manual,url_indexable_sin_equivalencia_confiable
https://artiani.com.mx/producto/Juguete-scrunch-fuego-para-perro/JUG-16,/producto/Juguete-scrunch-fuego-para-perro/JUG-16,200,"Producto - Juguete scrunch fuego para perro",producto_legacy,producto,,baja,coincidencia_insuficiente,media,revisar_manual,url_indexable_sin_equivalencia_confiable
https://artiani.com.mx/producto/Juguete-scrunch-queso-para-perro/JUG-10,/producto/Juguete-scrunch-queso-para-perro/JUG-10,200,"Producto - Juguete scrunch queso para perro",producto_legacy,producto,,baja,coincidencia_insuficiente,media,revisar_manual,url_indexable_sin_equivalencia_confiable
https://artiani.com.mx/producto/Juguete_para_aves_calcio_triple_/JUP-02,/producto/Juguete_para_aves_calcio_triple_/JUP-02,200,"Producto - Juguete_para_aves_calcio_triple_",producto_legacy,producto,,baja,coincidencia_insuficiente,media,revisar_manual,url_indexable_sin_equivalencia_confiable
https://artiani.com.mx/producto/Lampara-nano-led-con-clip/LANO-01,/producto/Lampara-nano-led-con-clip/LANO-01,200,"Producto - Lampara nano led con clip",producto_legacy,producto,,baja,coincidencia_insuficiente,media,revisar_manual,url_indexable_sin_equivalencia_confiable
https://artiani.com.mx/producto/Lampara-panoramica-50-x-35-cm-/LAMP-TP02,/producto/Lampara-panoramica-50-x-35-cm-/LAMP-TP02,200,"Producto - Lampara panoramica 50 x 35 cm",producto_legacy,producto,,baja,coincidencia_insuficiente,media,revisar_manual,url_indexable_sin_equivalencia_confiable
https://artiani.com.mx/producto/Lampara-rectangular-con-tapa-50-x-26-cm/LAM-TR01,/producto/Lampara-rectangular-con-tapa-50-x-26-cm/LAM-TR01,200,"Producto - Lampara rectangular con tapa 50 x 26 cm",producto_legacy,producto,,baja,coincidencia_insuficiente,media,revisar_manual,url_indexable_sin_equivalencia_confiable
https://artiani.com.mx/producto/Lampara-rectangular-de-tapa-50-x-26-cm-/LAM-TR02,/producto/Lampara-rectangular-de-tapa-50-x-26-cm-/LAM-TR02,200,"Producto - Lampara rectangular de tapa 50 x 26 cm",producto_legacy,producto,,baja,coincidencia_insuficiente,media,revisar_manual,url_indexable_sin_equivalencia_confiable
https://artiani.com.mx/producto/Larva-de-mosca-soldado/ALIL-01,/producto/Larva-de-mosca-soldado/ALIL-01,200,"Producto - Larva de mosca soldado",producto_legacy,producto,,baja,requiere_revision_manual,media,revisar_manual,url_indexable_sin_equivalencia_confiable
https://artiani.com.mx/producto/Leche-para-cachorrros-/LECH-01,/producto/Leche-para-cachorrros-/LECH-01,200,"Producto - Leche para cachorrros",producto_legacy,producto,,baja,coincidencia_insuficiente,media,revisar_manual,url_indexable_sin_equivalencia_confiable
https://artiani.com.mx/producto/Mascotera-transportadora-extragrande-/MAS-05,/producto/Mascotera-transportadora-extragrande-/MAS-05,200,"Producto - Mascotera transportadora extragrande",producto_legacy,producto,,baja,coincidencia_insuficiente,media,revisar_manual,url_indexable_sin_equivalencia_confiable
https://artiani.com.mx/producto/Mascotera-transportadora-grande/MAS-04,/producto/Mascotera-transportadora-grande/MAS-04,200,"Producto - Mascotera transportadora grande",producto_legacy,producto,,baja,coincidencia_insuficiente,media,revisar_manual,url_indexable_sin_equivalencia_confiable
https://artiani.com.mx/producto/Mochila-liberty-para-mascotas/MOC-02,/producto/Mochila-liberty-para-mascotas/MOC-02,200,"Producto - Mochila liberty para mascotas",producto_legacy,producto,,baja,coincidencia_insuficiente,media,revisar_manual,url_indexable_sin_equivalencia_confiable
https://artiani.com.mx/producto/Mochila-transportadora-transparente-azul-rey/MOC-01AZ,/producto/Mochila-transportadora-transparente-azul-rey/MOC-01AZ,200,"Producto - Mochila transportadora transparente azul rey",producto_legacy,producto,,baja,requiere_revision_manual,media,revisar_manual,url_indexable_sin_equivalencia_confiable
https://artiani.com.mx/producto/Mochila-transportadora-transparente-gris/MOC-01GR,/producto/Mochila-transportadora-transparente-gris/MOC-01GR,200,"Producto - Mochila transportadora transparente gris",producto_legacy,producto,,baja,requiere_revision_manual,media,revisar_manual,url_indexable_sin_equivalencia_confiable
https://artiani.com.mx/producto/Mochila-transportadora-transparente-negra/MOC-01NE,/producto/Mochila-transportadora-transparente-negra/MOC-01NE,200,"Producto - Mochila transportadora transparente negra",producto_legacy,producto,,baja,requiere_revision_manual,media,revisar_manual,url_indexable_sin_equivalencia_confiable
https://artiani.com.mx/producto/Nectar-para-colibri-chico/NEC-01,/producto/Nectar-para-colibri-chico/NEC-01,200,"Producto - Nectar para colibri chico",producto_legacy,producto,,baja,coincidencia_insuficiente,media,revisar_manual,url_indexable_sin_equivalencia_confiable
https://artiani.com.mx/producto/Nectar-para-colibri-polvo-/NEC-02,/producto/Nectar-para-colibri-polvo-/NEC-02,200,"Producto - Nectar para colibri polvo",producto_legacy,producto,,baja,coincidencia_insuficiente,media,revisar_manual,url_indexable_sin_equivalencia_confiable
https://artiani.com.mx/producto/Neutralizador-de-olores-para-areneros-/NEU-01,/producto/Neutralizador-de-olores-para-areneros-/NEU-01,200,"Producto - Neutralizador de olores para areneros",producto_legacy,producto,,baja,coincidencia_insuficiente,media,revisar_manual,url_indexable_sin_equivalencia_confiable
https://artiani.com.mx/producto/Nupec-Croqueta-Costal-Adulto-Nutricion-Canina-Cientifica-2-kg/NUDE-01,/producto/Nupec-Croqueta-Costal-Adulto-Nutricion-Canina-Cientifica-2-kg/NUDE-01,200,"Producto - Nupec Croqueta Costal Adulto Nutricion Canina Cientifica 2 kg",producto_legacy,producto,,baja,coincidencia_insuficiente,media,revisar_manual,url_indexable_sin_equivalencia_confiable
https://artiani.com.mx/producto/Nupec-Croqueta-Costal-Adulto-Nutricion-Canina-Cientifica-20-kg/NUDE-03,/producto/Nupec-Croqueta-Costal-Adulto-Nutricion-Canina-Cientifica-20-kg/NUDE-03,200,"Producto - Nupec Croqueta Costal Adulto Nutricion Canina Cientifica 20 kg",producto_legacy,producto,,baja,coincidencia_insuficiente,media,revisar_manual,url_indexable_sin_equivalencia_confiable
https://artiani.com.mx/producto/Nupec-Croqueta-Costal-Adulto-Nutricion-Canina-Cientifica-8-kg/NUDE-02,/producto/Nupec-Croqueta-Costal-Adulto-Nutricion-Canina-Cientifica-8-kg/NUDE-02,200,"Producto - Nupec Croqueta Costal Adulto Nutricion Canina Cientifica 8 kg",producto_legacy,producto,,baja,coincidencia_insuficiente,media,revisar_manual,url_indexable_sin_equivalencia_confiable
https://artiani.com.mx/producto/Palo-de-plastico-para-jualas-de-aves-mediano-/PAL-02,/producto/Palo-de-plastico-para-jualas-de-aves-mediano-/PAL-02,200,"Producto - Palo de plastico para jualas de aves mediano",producto_legacy,producto,,baja,coincidencia_insuficiente,media,revisar_manual,url_indexable_sin_equivalencia_confiable
https://artiani.com.mx/producto/Pasto-para-gatos-en-cajita-/PAS-01,/producto/Pasto-para-gatos-en-cajita-/PAS-01,200,"Producto - Pasto para gatos en cajita",producto_legacy,producto,,baja,coincidencia_insuficiente,media,revisar_manual,url_indexable_sin_equivalencia_confiable
https://artiani.com.mx/producto/Pecera-imen-con-mueble-con-marcos-aleman-/PERM-01,/producto/Pecera-imen-con-mueble-con-marcos-aleman-/PERM-01,200,"Producto - Pecera imen con mueble con marcos aleman",producto_legacy,producto,,baja,coincidencia_insuficiente,media,revisar_manual,url_indexable_sin_equivalencia_confiable
https://artiani.com.mx/producto/Pecera-panoramica-250-litros-/PEP-05,/producto/Pecera-panoramica-250-litros-/PEP-05,200,"Producto - Pecera panoramica 250 litros",producto_legacy,producto,,baja,coincidencia_insuficiente,media,revisar_manual,url_indexable_sin_equivalencia_confiable
https://artiani.com.mx/producto/Pecera-panoramica-52-x-37-x-60-cm-altura-100-litros-6-mm/PERA-P5060,/producto/Pecera-panoramica-52-x-37-x-60-cm-altura-100-litros-6-mm/PERA-P5060,200,"Producto - Pecera panoramica 52 x 37 x 60 cm altura 100 litros 6 mm",producto_legacy,producto,,baja,coincidencia_insuficiente,media,revisar_manual,url_indexable_sin_equivalencia_confiable
https://artiani.com.mx/producto/Pecera-rectangular-102.5-x-26-x-50-cm-altura-130-litros-6-mm/PERA-10050,/producto/Pecera-rectangular-102.5-x-26-x-50-cm-altura-130-litros-6-mm/PERA-10050,200,"Producto - Pecera rectangular 102.5 x 26 x 50 cm altura 130 litros 6 mm",producto_legacy,producto,,baja,coincidencia_insuficiente,media,revisar_manual,url_indexable_sin_equivalencia_confiable
https://artiani.com.mx/producto/Pecera-rectangular-2lts-equipo-basico/PERE-01,/producto/Pecera-rectangular-2lts-equipo-basico/PERE-01,200,"Producto - Pecera rectangular 2lts equipo basico",producto_legacy,producto,,baja,coincidencia_insuficiente,media,revisar_manual,url_indexable_sin_equivalencia_confiable
https://artiani.com.mx/producto/Pecera-rectangular-equipada-4-litros/PERE-02,/producto/Pecera-rectangular-equipada-4-litros/PERE-02,200,"Producto - Pecera rectangular equipada 4 litros",producto_legacy,producto,,baja,coincidencia_insuficiente,media,revisar_manual,url_indexable_sin_equivalencia_confiable
https://artiani.com.mx/producto/Pecera-rectangular-equipo-basico-130lts/PERE-08,/producto/Pecera-rectangular-equipo-basico-130lts/PERE-08,200,"Producto - Pecera rectangular equipo basico 130lts",producto_legacy,producto,,baja,coincidencia_insuficiente,media,revisar_manual,url_indexable_sin_equivalencia_confiable
https://artiani.com.mx/producto/Pecera-rectangular-triple-9-litros-equipo-basico/PERE-06,/producto/Pecera-rectangular-triple-9-litros-equipo-basico/PERE-06,200,"Producto - Pecera rectangular triple 9 litros equipo basico",producto_legacy,producto,,baja,coincidencia_insuficiente,media,revisar_manual,url_indexable_sin_equivalencia_confiable
https://artiani.com.mx/producto/Poster-piedramar-60cm-por-rollo-/POS-01,/producto/Poster-piedramar-60cm-por-rollo-/POS-01,200,"Producto - Poster piedramar 60cm por rollo",producto_legacy,producto,,baja,coincidencia_insuficiente,media,revisar_manual,url_indexable_sin_equivalencia_confiable
https://artiani.com.mx/producto/Rascadero-colgante-chango/RAS-02CH,/producto/Rascadero-colgante-chango/RAS-02CH,200,"Producto - Rascadero colgante chango",producto_legacy,producto,,baja,requiere_revision_manual,media,revisar_manual,url_indexable_sin_equivalencia_confiable
https://artiani.com.mx/producto/Rascadero-colgante-jirafa/RAS-02,/producto/Rascadero-colgante-jirafa/RAS-02,200,"Producto - Rascadero colgante jirafa",producto_legacy,producto,,baja,requiere_revision_manual,media,revisar_manual,url_indexable_sin_equivalencia_confiable
https://artiani.com.mx/producto/Rascadero-mich-sencillo-rosa/RAS-07M,/producto/Rascadero-mich-sencillo-rosa/RAS-07M,200,"Producto - Rascadero mich sencillo rosa",producto_legacy,producto,,baja,requiere_revision_manual,media,revisar_manual,url_indexable_sin_equivalencia_confiable
