url,path,tipo_detectado,status,content_type,titulo,fuente
https://artiani.com.mx/producto/categoria/terrarios,/producto/categoria/terrarios,categoria_legacy,200,"text/html; charset=UTF-8","Categoria - Terrarios",crawl
https://artiani.com.mx/producto/categoria/tortugueros,/producto/categoria/tortugueros,categoria_legacy,200,"text/html; charset=UTF-8","Categoria - Tortugueros",crawl
https://artiani.com.mx/producto/categoria/transportadoras_para_perros,/producto/categoria/transportadoras_para_perros,categoria_legacy,200,"text/html; charset=UTF-8","Categoria - Transportadoras para perros",crawl
https://artiani.com.mx/producto/clasificacion/acuario,/producto/clasificacion/acuario,clasificacion,200,"text/html; charset=UTF-8","Clasificacion - Acuario",crawl
https://artiani.com.mx/producto/clasificacion/aves,/producto/clasificacion/aves,clasificacion,200,"text/html; charset=UTF-8","Clasificacion - Aves",crawl
https://artiani.com.mx/producto/clasificacion/betta,/producto/clasificacion/betta,clasificacion,200,"text/html; charset=UTF-8","Clasificacion - Betta",crawl
https://artiani.com.mx/producto/clasificacion/conejo,/producto/clasificacion/conejo,clasificacion,200,"text/html; charset=UTF-8","Clasificacion - Conejo",crawl
https://artiani.com.mx/producto/clasificacion/cuyo,/producto/clasificacion/cuyo,clasificacion,200,"text/html; charset=UTF-8","Clasificacion - Cuyo",crawl
https://artiani.com.mx/producto/clasificacion/empty-cart.html,/producto/clasificacion/empty-cart.html,clasificacion,500,"text/html; charset=UTF-8",,crawl
https://artiani.com.mx/producto/clasificacion/erizo,/producto/clasificacion/erizo,clasificacion,200,"text/html; charset=UTF-8","Clasificacion - Erizo",crawl
https://artiani.com.mx/producto/clasificacion/gato,/producto/clasificacion/gato,clasificacion,200,"text/html; charset=UTF-8","Clasificacion - Gato",crawl
https://artiani.com.mx/producto/clasificacion/hamster,/producto/clasificacion/hamster,clasificacion,200,"text/html; charset=UTF-8","Clasificacion - Hamster",crawl
https://artiani.com.mx/producto/clasificacion/iguana,/producto/clasificacion/iguana,clasificacion,200,"text/html; charset=UTF-8","Clasificacion - Iguana",crawl
https://artiani.com.mx/producto/clasificacion/index-skin-base-ball.html,/producto/clasificacion/index-skin-base-ball.html,clasificacion,500,"text/html; charset=UTF-8",,crawl
